segment_id,segment_name,start_city,end_city,length_km,base_travel_time_minutes,road_type
SEG-002859,Jodhpur to Jhansi via Urban Arterial 74,Jodhpur,Jhansi,174.34,129,Rural Road
SEG-002860,Hajipur to Karnal via Highway 13,Hajipur,Karnal,352.38,296,State Highway
SEG-002861,Khammam to Mathura via Rural Road 23,Khammam,Mathura,265.23,380,State Highway
SEG-002862,Buxar to Thrissur via Urban Arterial 52,Buxar,Thrissur,269.49,198,Urban Arterial
SEG-002863,Tumkur to Jamshedpur via Rural Road 52,Tumkur,Jamshedpur,60.54,58,Urban Arterial
SEG-002864,Kulti to Meerut via Urban Arterial 55,Kulti,Meerut,417.75,484,Rural Road
SEG-002865,Mangalore to Tiruvottiyur via Highway 60,Mangalore,Tiruvottiyur,330.7,234,State Highway
SEG-002866,Mangalore to Madanapalle via State Highway 10,Mangalore,Madanapalle,262.64,224,Urban Arterial
SEG-002867,Bharatpur to Bilaspur via Expressway 18,Bharatpur,Bilaspur,320.34,427,Rural Road
SEG-002868,Jaunpur to Thoothukudi via Expressway 17,Jaunpur,Thoothukudi,487.46,600,Highway
SEG-002869,Madanapalle to Berhampore via Urban Arterial 45,Madanapalle,Berhampore,178.52,164,Urban Arterial
SEG-002870,Singrauli to Nangloi Jat via Rural Road 80,Singrauli,Nangloi Jat,387.57,264,State Highway
SEG-002871,Junagadh to Gorakhpur via Urban Arterial 78,Junagadh,Gorakhpur,305.72,552,Urban Arterial
SEG-002872,Vellore to Jodhpur via Highway 81,Vellore,Jodhpur,139.48,142,Expressway
SEG-002873,Arrah to Nanded via Highway 63,Arrah,Nanded,205.41,293,Highway
SEG-002874,Machilipatnam to Nangloi Jat via Expressway 73,Machilipatnam,Nangloi Jat,130.64,116,Expressway
SEG-002875,Singrauli to Suryapet via Urban Arterial 66,Singrauli,Suryapet,30.96,43,State Highway
SEG-002876,Anantapur to Kottayam via Rural Road 23,Anantapur,Kottayam,220.69,176,State Highway
SEG-002877,Shimoga to Kolhapur via Rural Road 49,Shimoga,Kolhapur,423.01,417,State Highway
SEG-002878,Nangloi Jat to Rewa via Expressway 30,Nangloi Jat,Rewa,280.52,244,State Highway
SEG-002879,Bareilly to Satna via Urban Arterial 37,Bareilly,Satna,34.79,45,Rural Road
SEG-002880,Rampur to Aurangabad via Highway 88,Rampur,Aurangabad,362.26,600,Urban Arterial
SEG-002881,Kakinada to Jalna via Expressway 22,Kakinada,Jalna,73.49,133,Urban Arterial
SEG-002882,Muzaffarnagar to Deoghar via State Highway 12,Muzaffarnagar,Deoghar,395.83,274,Highway
SEG-002883,Pudukkottai to Raipur via State Highway 90,Pudukkottai,Raipur,56.16,52,Expressway
SEG-002884,Mirzapur to Raiganj via Rural Road 98,Mirzapur,Raiganj,429.19,336,Urban Arterial
SEG-002885,Faridabad to Singrauli via Highway 24,Faridabad,Singrauli,32.72,55,Expressway
SEG-002886,Dehri to Mau via State Highway 31,Dehri,Mau,7.26,13,Urban Arterial
SEG-002887,Madhyamgram to Jamshedpur via Expressway 68,Madhyamgram,Jamshedpur,118.53,135,State Highway
SEG-002888,Bhagalpur to Durg via Urban Arterial 96,Bhagalpur,Durg,403.47,598,Rural Road
SEG-002889,Jalna to Mysore via Urban Arterial 43,Jalna,Mysore,190.79,169,Urban Arterial
SEG-002890,Baranagar to Chandrapur via Expressway 15,Baranagar,Chandrapur,108.64,106,Urban Arterial
SEG-002891,Hajipur to Loni via Rural Road 70,Hajipur,Loni,177.54,178,Rural Road
SEG-002892,Ambarnath to Bhimavaram via Expressway 25,Ambarnath,Bhimavaram,458.67,513,State Highway
SEG-002893,Jammu to Mehsana via Urban Arterial 82,Jammu,Mehsana,488.83,352,Highway
SEG-002894,Hospet to Amaravati via Rural Road 61,Hospet,Amaravati,456.67,556,Urban Arterial
SEG-002895,Visakhapatnam to Suryapet via Urban Arterial 92,Visakhapatnam,Suryapet,129.57,108,Rural Road
SEG-002896,Kharagpur to Gurgaon via State Highway 76,Kharagpur,Gurgaon,462.16,600,Urban Arterial
SEG-002897,Junagadh to Mangalore via State Highway 80,Junagadh,Mangalore,65.0,82,State Highway
SEG-002898,Katni to Ratlam via Highway 91,Katni,Ratlam,272.05,211,Urban Arterial
SEG-002899,Thane to Durg via Urban Arterial 82,Thane,Durg,497.19,511,State Highway
SEG-002900,Firozabad to Kirari Suleman Nagar via Highway 22,Firozabad,Kirari Suleman Nagar,188.15,257,Highway
SEG-002901,Dibrugarh to Jabalpur via Expressway 57,Dibrugarh,Jabalpur,370.81,600,Highway
SEG-002902,Mahbubnagar to Rajpur Sonarpur via State Highway 40,Mahbubnagar,Rajpur Sonarpur,291.14,433,Expressway
SEG-002903,Danapur to Ghaziabad via Expressway 45,Danapur,Ghaziabad,344.89,426,State Highway
SEG-002904,Aligarh to Kulti via State Highway 42,Aligarh,Kulti,318.2,275,State Highway
SEG-002905,Tiruvottiyur to Jamalpur via Urban Arterial 9,Tiruvottiyur,Jamalpur,329.97,308,Urban Arterial
SEG-002906,Nagercoil to Phusro via Rural Road 18,Nagercoil,Phusro,472.48,542,Highway
SEG-002907,Silchar to Patiala via State Highway 33,Silchar,Patiala,330.39,539,Urban Arterial
SEG-002908,Jaipur to Bangalore via Rural Road 93,Jaipur,Bangalore,413.3,297,Highway
SEG-002909,Morbi to Bhopal via State Highway 98,Morbi,Bhopal,49.31,36,Rural Road
SEG-002910,Nangloi Jat to Motihari via State Highway 97,Nangloi Jat,Motihari,74.16,101,Expressway
SEG-002911,Pali to Surendranagar Dudhrej via Highway 12,Pali,Surendranagar Dudhrej,41.05,36,Highway
SEG-002912,Pudukkottai to Vijayawada via State Highway 12,Pudukkottai,Vijayawada,425.16,359,State Highway
SEG-002913,Vadodara to Kochi via Highway 85,Vadodara,Kochi,51.26,62,Urban Arterial
SEG-002914,Burhanpur to Phagwara via Expressway 94,Burhanpur,Phagwara,60.32,81,State Highway
SEG-002915,Bulandshahr to Bareilly via Expressway 47,Bulandshahr,Bareilly,455.64,458,Rural Road
SEG-002916,Ballia to Jamalpur via Rural Road 4,Ballia,Jamalpur,16.61,31,State Highway
SEG-002917,Gurgaon to Gudivada via Expressway 87,Gurgaon,Gudivada,206.56,304,State Highway
SEG-002918,Vijayawada to Begusarai via Highway 89,Vijayawada,Begusarai,41.76,69,State Highway
SEG-002919,Hindupur to Naihati via State Highway 26,Hindupur,Naihati,286.59,415,State Highway
SEG-002920,Gudivada to Ambarnath via Rural Road 65,Gudivada,Ambarnath,156.72,109,Highway
SEG-002921,Hajipur to Bhilwara via State Highway 70,Hajipur,Bhilwara,495.27,345,Highway
SEG-002922,Alwar to New Delhi via State Highway 59,Alwar,New Delhi,71.84,74,Expressway
SEG-002923,Jorhat to Chandigarh via Rural Road 15,Jorhat,Chandigarh,455.35,447,State Highway
SEG-002924,Singrauli to Nashik via Highway 90,Singrauli,Nashik,442.39,600,State Highway
SEG-002925,Aizawl to Dindigul via Highway 1,Aizawl,Dindigul,438.06,371,Rural Road
SEG-002926,Dindigul to Kakinada via Rural Road 85,Dindigul,Kakinada,390.37,480,Expressway
SEG-002927,Chapra to Sri Ganganagar via Expressway 37,Chapra,Sri Ganganagar,357.41,400,Expressway
SEG-002928,Sultan Pur Majra to Karimnagar via Highway 14,Sultan Pur Majra,Karimnagar,319.55,300,Rural Road
SEG-002929,Rewa to Erode via State Highway 46,Rewa,Erode,302.38,288,State Highway
SEG-002930,Yamunanagar to Dindigul via Rural Road 15,Yamunanagar,Dindigul,386.71,260,Urban Arterial
SEG-002931,Ballia to Jammu via Rural Road 39,Ballia,Jammu,217.8,169,Urban Arterial
SEG-002932,Bongaigaon to Mahbubnagar via Urban Arterial 35,Bongaigaon,Mahbubnagar,442.36,315,Expressway
SEG-002933,Jodhpur to Morena via Expressway 23,Jodhpur,Morena,302.63,223,Urban Arterial
SEG-002934,Ambattur to Satara via Rural Road 87,Ambattur,Satara,55.22,63,Highway
SEG-002935,Vadodara to Dindigul via Expressway 65,Vadodara,Dindigul,205.67,336,Rural Road
SEG-002936,Bhiwandi to Mau via Highway 77,Bhiwandi,Mau,38.01,34,Urban Arterial
SEG-002937,Malda to South Dumdum via Expressway 58,Malda,South Dumdum,429.84,435,Expressway
SEG-002938,Naihati to Visakhapatnam via Rural Road 42,Naihati,Visakhapatnam,336.08,231,Expressway
SEG-002939,Uluberia to Bettiah via Highway 68,Uluberia,Bettiah,182.56,330,Expressway
SEG-002940,Panipat to Aizawl via State Highway 59,Panipat,Aizawl,131.58,106,Rural Road
SEG-002941,Phagwara to Tiruchirappalli via State Highway 76,Phagwara,Tiruchirappalli,153.18,112,Urban Arterial
SEG-002942,Gurgaon to Miryalaguda via Highway 77,Gurgaon,Miryalaguda,211.37,406,Expressway
SEG-002943,Farrukhabad to Baranagar via State Highway 96,Farrukhabad,Baranagar,46.82,32,Highway
SEG-002944,Eluru to Bardhaman via State Highway 68,Eluru,Bardhaman,412.05,316,Highway
SEG-002945,Bangalore to Vijayawada via Highway 95,Bangalore,Vijayawada,127.75,92,Rural Road
SEG-002946,Ambala to Kochi via State Highway 9,Ambala,Kochi,62.92,52,State Highway
SEG-002947,Machilipatnam to Saharsa via Urban Arterial 46,Machilipatnam,Saharsa,15.69,10,State Highway
SEG-002948,Farrukhabad to Sagar via Highway 86,Farrukhabad,Sagar,401.41,333,Highway
SEG-002949,Gurgaon to Ratlam via Rural Road 79,Gurgaon,Ratlam,349.26,600,Rural Road
SEG-002950,Kanpur to Ozhukarai via State Highway 55,Kanpur,Ozhukarai,441.41,600,Expressway
SEG-002951,Kharagpur to Raiganj via Highway 56,Kharagpur,Raiganj,157.02,294,Urban Arterial
SEG-002952,Jaipur to Secunderabad via Expressway 30,Jaipur,Secunderabad,310.53,296,Rural Road
SEG-002953,Kumbakonam to Jabalpur via Highway 61,Kumbakonam,Jabalpur,445.03,316,Rural Road
SEG-002954,Tirupati to Dhanbad via Urban Arterial 81,Tirupati,Dhanbad,59.84,52,Expressway
SEG-002955,Chapra to Gaya via Highway 92,Chapra,Gaya,345.31,600,Highway
SEG-002956,Vadodara to Bilaspur via Highway 93,Vadodara,Bilaspur,232.83,407,Urban Arterial
SEG-002957,Guntakal to Kanpur via State Highway 43,Guntakal,Kanpur,169.85,130,Expressway
SEG-002958,Gopalpur to Sri Ganganagar via Expressway 28,Gopalpur,Sri Ganganagar,399.92,306,Highway
SEG-002959,Jabalpur to Indore via Urban Arterial 24,Jabalpur,Indore,356.39,245,Expressway
SEG-002960,Ludhiana to Cuttack via Rural Road 49,Ludhiana,Cuttack,46.5,75,Rural Road
SEG-002961,Fatehpur to Jodhpur via Highway 79,Fatehpur,Jodhpur,373.47,587,Rural Road
SEG-002962,Gopalpur to Mehsana via Urban Arterial 90,Gopalpur,Mehsana,39.43,26,Expressway
SEG-002963,Tinsukia to Sasaram via Urban Arterial 37,Tinsukia,Sasaram,100.05,70,Expressway
SEG-002964,Etawah to New Delhi via Rural Road 56,Etawah,New Delhi,419.96,391,State Highway
SEG-002965,Baranagar to Jodhpur via Urban Arterial 46,Baranagar,Jodhpur,173.86,188,Expressway
SEG-002966,Bhubaneswar to Warangal via Highway 14,Bhubaneswar,Warangal,82.3,80,Rural Road
SEG-002967,Mirzapur to Tirupati via Highway 46,Mirzapur,Tirupati,475.48,364,Rural Road
SEG-002968,Coimbatore to Bilaspur via Rural Road 23,Coimbatore,Bilaspur,9.48,10,Rural Road
SEG-002969,Pimpri-Chinchwad to Deoghar via Expressway 18,Pimpri-Chinchwad,Deoghar,339.3,348,Urban Arterial
SEG-002970,Ambattur to Nagpur via State Highway 95,Ambattur,Nagpur,43.33,49,Highway
SEG-002971,Thrissur to Chennai via Rural Road 82,Thrissur,Chennai,441.33,315,Rural Road
SEG-002972,Raichur to Cuttack via State Highway 4,Raichur,Cuttack,468.76,431,State Highway
SEG-002973,Latur to Darbhanga via Urban Arterial 68,Latur,Darbhanga,150.22,103,Rural Road
SEG-002974,Yamunanagar to Phusro via State Highway 97,Yamunanagar,Phusro,95.86,165,Highway
SEG-002975,Ulhasnagar to Machilipatnam via Highway 71,Ulhasnagar,Machilipatnam,234.93,180,Highway
SEG-002976,Navi Mumbai to Hajipur via Urban Arterial 24,Navi Mumbai,Hajipur,328.14,248,Urban Arterial
SEG-002977,Bardhaman to Unnao via Highway 23,Bardhaman,Unnao,121.96,85,Rural Road
SEG-002978,Jodhpur to Faridabad via Rural Road 41,Jodhpur,Faridabad,307.16,322,Expressway
SEG-002979,Ramgarh to Saharanpur via Urban Arterial 2,Ramgarh,Saharanpur,499.63,387,Urban Arterial
SEG-002980,Buxar to Thanjavur via Expressway 77,Buxar,Thanjavur,255.1,268,Highway
SEG-002981,Bokaro to Guntur via Rural Road 8,Bokaro,Guntur,11.72,22,Highway
SEG-002982,Kanpur to Chittoor via State Highway 35,Kanpur,Chittoor,253.17,188,Expressway
SEG-002983,Thane to Asansol via Expressway 58,Thane,Asansol,210.57,167,Expressway
SEG-002984,Haldia to Jaunpur via Urban Arterial 60,Haldia,Jaunpur,439.56,564,Highway
SEG-002985,Tiruchirappalli to Rourkela via Urban Arterial 89,Tiruchirappalli,Rourkela,305.8,393,Urban Arterial
SEG-002986,Kozhikode to Sri Ganganagar via Urban Arterial 71,Kozhikode,Sri Ganganagar,221.38,352,Highway
SEG-002987,Tumkur to Unnao via Expressway 52,Tumkur,Unnao,46.18,57,State Highway
SEG-002988,Thrissur to Bareilly via Expressway 36,Thrissur,Bareilly,238.63,188,Expressway
SEG-002989,Kochi to Panihati via Expressway 33,Kochi,Panihati,298.5,556,Rural Road
SEG-002990,Ambarnath to Dhanbad via State Highway 69,Ambarnath,Dhanbad,393.67,534,Rural Road
SEG-002991,Bidhannagar to Kota via Expressway 82,Bidhannagar,Kota,221.29,183,Expressway
SEG-002992,Rourkela to Begusarai via Rural Road 46,Rourkela,Begusarai,239.03,354,Urban Arterial
SEG-002993,Morena to Kollam via Urban Arterial 67,Morena,Kollam,482.81,600,Expressway
SEG-002994,Varanasi to Sagar via Urban Arterial 36,Varanasi,Sagar,424.79,301,Expressway
SEG-002995,Siliguri to Kochi via Expressway 97,Siliguri,Kochi,130.67,88,State Highway
SEG-002996,Dindigul to Hyderabad via Highway 85,Dindigul,Hyderabad,40.56,27,Highway
SEG-002997,Darbhanga to Burhanpur via State Highway 27,Darbhanga,Burhanpur,43.95,54,Urban Arterial
SEG-002998,Suryapet to Rewa via Expressway 36,Suryapet,Rewa,61.49,56,Urban Arterial
SEG-002999,Pallavaram to Jaipur via Urban Arterial 62,Pallavaram,Jaipur,440.95,330,Urban Arterial
SEG-003000,Ujjain to Chinsurah via State Highway 84,Ujjain,Chinsurah,473.56,600,Urban Arterial
SEG-003001,Ranchi to Amaravati via Urban Arterial 71,Ranchi,Amaravati,177.87,155,Highway
SEG-003002,Arrah to Gurgaon via Highway 33,Arrah,Gurgaon,265.19,212,State Highway
SEG-003003,Shahjahanpur to Tirunelveli via Expressway 56,Shahjahanpur,Tirunelveli,312.04,287,State Highway
SEG-003004,Haridwar to Sikar via Rural Road 41,Haridwar,Sikar,381.19,533,Highway
SEG-003005,Mangalore to Arrah via State Highway 15,Mangalore,Arrah,138.38,237,Rural Road
SEG-003006,Nagpur to Unnao via State Highway 62,Nagpur,Unnao,269.01,327,Urban Arterial
SEG-003007,Raebareli to Pali via State Highway 60,Raebareli,Pali,48.88,75,State Highway
SEG-003008,Morena to Haridwar via Rural Road 44,Morena,Haridwar,417.17,559,Urban Arterial
SEG-003009,Nagercoil to Raiganj via Expressway 42,Nagercoil,Raiganj,385.11,393,Urban Arterial
SEG-003010,Mirzapur to Thane via Highway 53,Mirzapur,Thane,139.19,96,Expressway
SEG-003011,Kurnool to Thrissur via State Highway 56,Kurnool,Thrissur,161.73,109,Expressway
SEG-003012,Ulhasnagar to Jamshedpur via Rural Road 74,Ulhasnagar,Jamshedpur,464.09,380,State Highway
SEG-003013,Shimla to Nanded via Highway 98,Shimla,Nanded,462.01,480,State Highway
SEG-003014,Shimla to Madhyamgram via State Highway 99,Shimla,Madhyamgram,145.94,152,Expressway
SEG-003015,Satna to Visakhapatnam via Expressway 68,Satna,Visakhapatnam,185.81,333,State Highway
SEG-003016,Tirupati to Bidhannagar via Highway 34,Tirupati,Bidhannagar,39.3,38,State Highway
SEG-003017,Kottayam to Haldia via Expressway 17,Kottayam,Haldia,234.06,414,Rural Road
SEG-003018,Thoothukudi to Udupi via Rural Road 39,Thoothukudi,Udupi,68.03,71,Urban Arterial
SEG-003019,Mysore to Srikakulam via Highway 89,Mysore,Srikakulam,415.61,600,Expressway
SEG-003020,Ghaziabad to Avadi via Highway 64,Ghaziabad,Avadi,359.29,245,Highway
SEG-003021,Loni to Karimnagar via Highway 38,Loni,Karimnagar,209.09,170,Highway
SEG-003022,Gaya to Bathinda via Highway 31,Gaya,Bathinda,361.21,314,Urban Arterial
SEG-003023,Rajahmundry to Jalandhar via Rural Road 2,Rajahmundry,Jalandhar,160.35,182,Expressway
SEG-003024,Tadipatri to Nadiad via Rural Road 83,Tadipatri,Nadiad,183.77,196,Expressway
SEG-003025,Ratlam to Hindupur via Expressway 99,Ratlam,Hindupur,451.67,371,Expressway
SEG-003026,Begusarai to Ambala via Rural Road 38,Begusarai,Ambala,428.91,391,Highway
SEG-003027,Jamshedpur to Eluru via State Highway 11,Jamshedpur,Eluru,65.08,54,Urban Arterial
SEG-003028,Amravati to Bhatpara via Rural Road 84,Amravati,Bhatpara,66.98,60,Urban Arterial
SEG-003029,Ajmer to Ramgarh via Expressway 68,Ajmer,Ramgarh,407.93,274,Rural Road
SEG-003030,Tezpur to Hazaribagh via Highway 64,Tezpur,Hazaribagh,371.39,385,State Highway
SEG-003031,Salem to Vadodara via Expressway 21,Salem,Vadodara,82.96,146,Highway
SEG-003032,Nagaon to Kottayam via Expressway 47,Nagaon,Kottayam,462.96,600,Expressway
SEG-003033,Bilaspur to Amaravati via State Highway 32,Bilaspur,Amaravati,124.44,157,State Highway
SEG-003034,Agra to Anantapur via Highway 40,Agra,Anantapur,86.41,99,Expressway
SEG-003035,Katni to Yamunanagar via Highway 81,Katni,Yamunanagar,203.83,149,Rural Road
SEG-003036,Guntur to Tadipatri via Highway 47,Guntur,Tadipatri,314.45,255,Urban Arterial
SEG-003037,Uluberia to Aligarh via Highway 4,Uluberia,Aligarh,14.09,14,Expressway
SEG-003038,Secunderabad to Visakhapatnam via Highway 59,Secunderabad,Visakhapatnam,292.43,222,Urban Arterial
SEG-003039,Chinsurah to Kharagpur via Rural Road 8,Chinsurah,Kharagpur,333.52,377,Urban Arterial
SEG-003040,Hubli–Dharwad to Nagaon via State Highway 77,Hubli–Dharwad,Nagaon,338.3,348,State Highway
SEG-003041,North Dumdum to Kirari Suleman Nagar via Highway 91,North Dumdum,Kirari Suleman Nagar,469.98,372,Expressway
SEG-003042,Bhatpara to Vasai-Virar via State Highway 3,Bhatpara,Vasai-Virar,356.78,563,Expressway
SEG-003043,Bhusawal to Jalandhar via Rural Road 18,Bhusawal,Jalandhar,271.03,209,Highway
SEG-003044,Nandyal to Jamnagar via Urban Arterial 41,Nandyal,Jamnagar,172.25,189,Urban Arterial
SEG-003045,Aizawl to Gurgaon via Expressway 28,Aizawl,Gurgaon,271.35,346,Rural Road
SEG-003046,Yamunanagar to Jhansi via Urban Arterial 11,Yamunanagar,Jhansi,315.44,278,Highway
SEG-003047,Serampore to Fatehpur via State Highway 1,Serampore,Fatehpur,427.46,306,Highway
SEG-003048,Hubli–Dharwad to Tiruppur via Urban Arterial 76,Hubli–Dharwad,Tiruppur,145.93,155,Expressway
SEG-003049,Thiruvananthapuram to Firozabad via State Highway 80,Thiruvananthapuram,Firozabad,310.25,301,Highway
SEG-003050,South Dumdum to Gorakhpur via Expressway 54,South Dumdum,Gorakhpur,154.81,148,Expressway
SEG-003051,Ajmer to Ballia via Expressway 61,Ajmer,Ballia,23.17,16,Urban Arterial
SEG-003052,Shimla to Silchar via Highway 83,Shimla,Silchar,147.44,102,Highway
SEG-003053,Agartala to Gwalior via Highway 4,Agartala,Gwalior,301.26,468,Highway
SEG-003054,Hapur to Serampore via Urban Arterial 90,Hapur,Serampore,398.82,389,Highway
SEG-003055,Kulti to Katihar via Expressway 92,Kulti,Katihar,254.4,285,State Highway
SEG-003056,Gopalpur to Gaya via Expressway 41,Gopalpur,Gaya,456.3,472,State Highway
SEG-003057,Chittoor to Shimoga via Expressway 3,Chittoor,Shimoga,312.81,235,Expressway
SEG-003058,Rajkot to Hindupur via State Highway 1,Rajkot,Hindupur,143.61,109,Rural Road
SEG-003059,Mehsana to Guntur via Expressway 20,Mehsana,Guntur,149.34,118,Highway
SEG-003060,Katihar to Surat via Highway 19,Katihar,Surat,281.28,251,Urban Arterial
SEG-003061,Nellore to Bilaspur via Urban Arterial 75,Nellore,Bilaspur,238.92,187,Rural Road
SEG-003062,Srinagar to Bhalswa Jahangir Pur via Highway 4,Srinagar,Bhalswa Jahangir Pur,233.28,201,Rural Road
SEG-003063,Meerut to South Dumdum via Expressway 11,Meerut,South Dumdum,456.93,600,Expressway
SEG-003064,Kharagpur to Deoghar via Expressway 20,Kharagpur,Deoghar,42.42,71,Highway
SEG-003065,Surendranagar Dudhrej to Tiruvottiyur via Highway 95,Surendranagar Dudhrej,Tiruvottiyur,236.36,277,State Highway
SEG-003066,Thoothukudi to Bhopal via Highway 40,Thoothukudi,Bhopal,309.95,435,Rural Road
SEG-003067,Panihati to Nanded via State Highway 11,Panihati,Nanded,191.39,257,Highway
SEG-003068,Malda to Nandyal via Expressway 71,Malda,Nandyal,142.15,154,Expressway
SEG-003069,Durg to Dindigul via Highway 84,Durg,Dindigul,128.28,123,Urban Arterial
SEG-003070,Nagaon to Alwar via Expressway 67,Nagaon,Alwar,32.78,27,State Highway
SEG-003071,Satna to Saharsa via Urban Arterial 17,Satna,Saharsa,484.78,355,Expressway
SEG-003072,Thrissur to Bidar via Rural Road 4,Thrissur,Bidar,447.05,600,Highway
SEG-003073,Begusarai to Hapur via Urban Arterial 56,Begusarai,Hapur,250.6,284,State Highway
SEG-003074,Bhind to Sri Ganganagar via State Highway 97,Bhind,Sri Ganganagar,480.16,442,Urban Arterial
SEG-003075,Kottayam to Nadiad via Urban Arterial 31,Kottayam,Nadiad,153.37,127,Highway
SEG-003076,Nagaon to Ambarnath via Expressway 49,Nagaon,Ambarnath,43.96,39,Expressway
SEG-003077,Tezpur to Berhampur via Highway 55,Tezpur,Berhampur,321.87,420,Rural Road
SEG-003078,Bhusawal to Kulti via State Highway 36,Bhusawal,Kulti,475.3,365,Expressway
SEG-003079,Mirzapur to Tinsukia via Urban Arterial 21,Mirzapur,Tinsukia,464.7,364,Highway
SEG-003080,Thrissur to Giridih via State Highway 22,Thrissur,Giridih,447.62,600,Expressway
SEG-003081,Bhiwandi to Jalgaon via State Highway 98,Bhiwandi,Jalgaon,176.6,159,Highway
SEG-003082,Kolkata to Bathinda via Urban Arterial 69,Kolkata,Bathinda,227.17,174,Expressway
