traffic_id,city_name,area_or_road_segment,timestamp,traffic_level,average_speed_kph,incident_type,incident_description,estimated_delay_minutes
TRF-0004891,Proddatur,Hyderabad-Mumbai Highway,2025-08-29 18:36:13,Moderate,49.3,Accident,Accident reported near Hyderabad-Mumbai Highway in Proddatur.,31
TRF-0004892,Nashik,Connaught Place,2025-08-29 19:43:13,Heavy,29.9,Road Closure,Road Closure reported near Connaught Place in Nashik.,67
TRF-0004893,Khandwa,Connaught Place,2025-08-29 19:35:13,Low,26.5,None,None,0
TRF-0004894,Sagar,MG Road,2025-08-29 19:07:13,Moderate,27.3,Vehicle Breakdown,Vehicle Breakdown reported near MG Road in Sagar.,75
TRF-0004895,Bhalswa Jahangir Pur,Western Express Highway,2025-08-29 19:32:13,Moderate,56.3,Vehicle Breakdown,Vehicle Breakdown reported near Western Express Highway in Bhalswa Jahangir Pur.,59
TRF-0004896,Munger,NH44 Bypass,2025-08-29 18:41:13,Moderate,9.9,Accident,Accident reported near NH44 Bypass in Munger.,53
TRF-0004897,Coimbatore,Old Airport Road,2025-08-29 19:15:13,Low,34.1,Construction,Construction reported near Old Airport Road in Coimbatore.,102
TRF-0004898,Panvel,Old Airport Road,2025-08-29 18:28:13,Low,70.0,None,None,0
TRF-0004899,Gopalpur,Outer Ring Road,2025-08-29 19:59:13,Heavy,19.2,Road Closure,Road Closure reported near Outer Ring Road in Gopalpur.,87
TRF-0004900,Visakhapatnam,Hyderabad-Mumbai Highway,2025-08-29 18:35:13,Low,72.0,Road Closure,Road Closure reported near Hyderabad-Mumbai Highway in Visakhapatnam.,7
TRF-0004901,Kadapa,NH44 Bypass,2025-08-29 18:33:13,Heavy,22.8,None,None,0
TRF-0004902,Avadi,Outer Ring Road,2025-08-29 18:09:13,Heavy,19.0,None,None,0
TRF-0004903,Gandhidham,Connaught Place,2025-08-29 19:39:13,Severe,11.0,None,None,0
TRF-0004904,Serampore,Marine Drive,2025-08-29 18:05:13,Low,42.9,Road Closure,Road Closure reported near Marine Drive in Serampore.,67
TRF-0004905,South Dumdum,Hyderabad-Mumbai Highway,2025-08-29 18:49:13,Low,49.1,Accident,Accident reported near Hyderabad-Mumbai Highway in South Dumdum.,94
TRF-0004906,Patna,MG Road,2025-08-29 18:52:13,Low,70.2,None,None,0
TRF-0004907,Silchar,Outer Ring Road,2025-08-29 18:28:13,Low,49.2,None,None,0
TRF-0004908,Dindigul,Western Express Highway,2025-08-29 18:15:13,Low,71.6,None,None,0
TRF-0004909,Howrah,Outer Ring Road,2025-08-29 19:14:13,Low,75.7,None,None,0
TRF-0004910,Proddatur,Outer Ring Road,2025-08-29 19:40:13,Moderate,14.6,Road Closure,Road Closure reported near Outer Ring Road in Proddatur.,37
TRF-0004911,Cuttack,Western Express Highway,2025-08-29 19:21:13,Moderate,31.5,None,None,0
TRF-0004912,Satara,Connaught Place,2025-08-29 18:10:13,Severe,14.6,Accident,Accident reported near Connaught Place in Satara.,83
TRF-0004913,New Delhi,Old Airport Road,2025-08-29 18:28:13,Moderate,39.0,None,None,0
TRF-0004914,Latur,Hyderabad-Mumbai Highway,2025-08-29 19:31:13,Heavy,22.9,None,None,0
TRF-0004915,Raipur,ITPL Main Road,2025-08-29 18:22:13,Severe,9.3,None,None,0
TRF-0004916,Karawal Nagar,Connaught Place,2025-08-29 19:37:13,Moderate,74.9,None,None,0
TRF-0004917,Motihari,Anna Salai,2025-08-29 18:01:13,Low,38.2,Accident,Accident reported near Anna Salai in Motihari.,2
TRF-0004918,Madanapalle,Anna Salai,2025-08-29 19:55:13,Heavy,19.2,None,None,0
TRF-0004919,Ahmednagar,Outer Ring Road,2025-08-29 18:16:13,Moderate,28.1,None,None,0
TRF-0004920,Raipur,Connaught Place,2025-08-29 18:05:13,Low,17.1,Accident,Accident reported near Connaught Place in Raipur.,102
TRF-0004921,Hajipur,Connaught Place,2025-08-29 19:02:13,Moderate,12.9,Construction,Construction reported near Connaught Place in Hajipur.,85
TRF-0004922,Narasaraopet,Marine Drive,2025-08-29 19:26:13,Heavy,24.2,None,None,0
TRF-0004923,Guntur,Western Express Highway,2025-08-29 19:17:13,Low,35.9,None,None,0
TRF-0004924,Jammu,NH44 Bypass,2025-08-29 18:05:13,Moderate,12.3,None,None,0
TRF-0004925,Delhi,Western Express Highway,2025-08-29 19:10:13,Low,59.5,None,None,0
TRF-0004926,Vijayawada,Connaught Place,2025-08-29 18:49:13,Severe,13.8,None,None,0
TRF-0004927,Jhansi,Outer Ring Road,2025-08-29 18:08:13,Moderate,48.8,Accident,Accident reported near Outer Ring Road in Jhansi.,109
TRF-0004928,Giridih,Connaught Place,2025-08-29 18:29:13,Low,10.5,Road Closure,Road Closure reported near Connaught Place in Giridih.,110
TRF-0004929,Bihar Sharif,Connaught Place,2025-08-29 19:19:13,Moderate,39.4,None,None,0
TRF-0004930,Deoghar,Marine Drive,2025-08-29 18:31:13,Moderate,79.4,None,None,0
TRF-0004931,Erode,Marine Drive,2025-08-29 19:54:13,Low,19.0,None,None,0
TRF-0004932,North Dumdum,Connaught Place,2025-08-29 18:27:13,Moderate,77.2,Accident,Accident reported near Connaught Place in North Dumdum.,57
TRF-0004933,Gulbarga,NH44 Bypass,2025-08-29 18:22:13,Moderate,22.5,None,None,0
TRF-0004934,Panchkula,Anna Salai,2025-08-29 19:46:13,Low,33.8,Accident,Accident reported near Anna Salai in Panchkula.,87
TRF-0004935,Medininagar,MG Road,2025-08-29 19:44:13,Heavy,17.9,None,None,0
TRF-0004936,Kishanganj,ITPL Main Road,2025-08-29 19:47:13,Low,35.2,None,None,0
TRF-0004937,Chapra,Western Express Highway,2025-08-29 19:41:13,Heavy,17.0,None,None,0
TRF-0004938,Bhind,Connaught Place,2025-08-29 19:39:13,Heavy,22.4,None,None,0
TRF-0004939,Phagwara,Outer Ring Road,2025-08-29 18:05:13,Severe,6.6,Road Closure,Road Closure reported near Outer Ring Road in Phagwara.,9
TRF-0004940,Pallavaram,MG Road,2025-08-29 19:02:13,Heavy,23.9,None,None,0
TRF-0004941,Alappuzha,ITPL Main Road,2025-08-29 18:51:13,Moderate,72.3,None,None,0
TRF-0004942,Eluru,Old Airport Road,2025-08-29 18:42:13,Low,58.8,None,None,0
TRF-0004943,Nagpur,Outer Ring Road,2025-08-29 18:40:13,Moderate,16.1,None,None,0
TRF-0004944,Dehradun,Connaught Place,2025-08-29 19:31:13,Heavy,22.9,None,None,0
TRF-0004945,Mahbubnagar,Hyderabad-Mumbai Highway,2025-08-29 18:23:13,Low,47.1,None,None,0
TRF-0004946,Udaipur,Marine Drive,2025-08-29 18:15:13,Heavy,21.6,None,None,0
TRF-0004947,Gorakhpur,Hyderabad-Mumbai Highway,2025-08-29 18:29:13,Low,60.1,Construction,Construction reported near Hyderabad-Mumbai Highway in Gorakhpur.,60
TRF-0004948,Rewa,MG Road,2025-08-29 18:58:13,Moderate,14.3,Vehicle Breakdown,Vehicle Breakdown reported near MG Road in Rewa.,52
TRF-0004949,Pallavaram,Connaught Place,2025-08-29 19:42:13,Heavy,17.3,Road Closure,Road Closure reported near Connaught Place in Pallavaram.,17
TRF-0004950,Nagpur,MG Road,2025-08-29 18:10:13,Low,65.3,Accident,Accident reported near MG Road in Nagpur.,60
TRF-0004951,Pimpri-Chinchwad,Hyderabad-Mumbai Highway,2025-08-29 18:16:13,Severe,11.0,None,None,0
TRF-0004952,Tumkur,MG Road,2025-08-29 19:53:13,Low,7.5,None,None,0
TRF-0004953,Jabalpur,Hyderabad-Mumbai Highway,2025-08-29 18:39:13,Low,23.3,None,None,0
TRF-0004954,Rewa,Marine Drive,2025-08-29 19:57:13,Low,21.8,None,None,0
TRF-0004955,Kirari Suleman Nagar,Western Express Highway,2025-08-29 19:43:13,Low,77.4,None,None,0
TRF-0004956,Satara,NH44 Bypass,2025-08-29 19:41:13,Low,45.4,None,None,0
TRF-0004957,Morena,Outer Ring Road,2025-08-29 18:29:13,Moderate,32.2,None,None,0
TRF-0004958,Thane,NH44 Bypass,2025-08-29 19:11:13,Low,67.7,None,None,0
TRF-0004959,Dibrugarh,NH44 Bypass,2025-08-29 19:37:13,Severe,11.5,None,None,0
TRF-0004960,Asansol,Western Express Highway,2025-08-29 18:32:13,Moderate,71.0,Road Closure,Road Closure reported near Western Express Highway in Asansol.,88
TRF-0004961,Gandhidham,Western Express Highway,2025-08-29 19:05:13,Heavy,24.4,None,None,0
TRF-0004962,Sagar,NH44 Bypass,2025-08-29 19:46:13,Low,22.4,None,None,0
TRF-0004963,Jaunpur,Hyderabad-Mumbai Highway,2025-08-29 19:07:13,Severe,14.1,None,None,0
TRF-0004964,Morena,Connaught Place,2025-08-29 18:01:13,Moderate,56.0,None,None,0
TRF-0004965,Dhule,Marine Drive,2025-08-29 19:12:13,Severe,9.9,None,None,0
TRF-0004966,Bangalore,NH44 Bypass,2025-08-29 19:06:13,Low,44.9,None,None,0
TRF-0004967,Chittoor,Western Express Highway,2025-08-29 18:18:13,Low,47.3,None,None,0
TRF-0004968,Mumbai,Old Airport Road,2025-08-29 18:02:13,Moderate,58.4,None,None,0
TRF-0004969,Bhiwandi,ITPL Main Road,2025-08-29 18:13:13,Low,12.4,Accident,Accident reported near ITPL Main Road in Bhiwandi.,81
TRF-0004970,Satna,NH44 Bypass,2025-08-29 18:36:13,Low,50.6,None,None,0
TRF-0004971,Hajipur,Connaught Place,2025-08-29 19:48:13,Moderate,65.1,Accident,Accident reported near Connaught Place in Hajipur.,43
TRF-0004972,Siwan,Old Airport Road,2025-08-29 19:53:13,Low,24.6,None,None,0
TRF-0004973,Uluberia,MG Road,2025-08-29 18:01:13,Low,38.4,None,None,0
TRF-0004974,Thane,Marine Drive,2025-08-29 19:16:13,Moderate,10.0,None,None,0
TRF-0004975,Khora ,Hyderabad-Mumbai Highway,2025-08-29 19:26:13,Moderate,69.4,None,None,0
TRF-0004976,Asansol,ITPL Main Road,2025-08-29 19:56:13,Moderate,45.5,None,None,0
TRF-0004977,Mathura,ITPL Main Road,2025-08-29 19:50:13,Moderate,44.4,None,None,0
TRF-0004978,Baranagar,Connaught Place,2025-08-29 19:19:13,Low,8.1,None,None,0
TRF-0004979,Bhalswa Jahangir Pur,ITPL Main Road,2025-08-29 17:59:13,Moderate,12.4,None,None,0
TRF-0004980,Guna,Outer Ring Road,2025-08-29 18:22:13,Low,6.0,None,None,0
TRF-0004981,Pallavaram,Western Express Highway,2025-08-29 18:54:13,Severe,11.4,None,None,0
TRF-0004982,Lucknow,NH44 Bypass,2025-08-29 19:00:13,Severe,13.6,Road Closure,Road Closure reported near NH44 Bypass in Lucknow.,31
TRF-0004983,Bhind,Hyderabad-Mumbai Highway,2025-08-29 18:50:13,Low,71.9,Construction,Construction reported near Hyderabad-Mumbai Highway in Bhind.,55
TRF-0004984,Raiganj,Hyderabad-Mumbai Highway,2025-08-29 18:57:13,Heavy,19.4,None,None,0
TRF-0004985,Kulti,NH44 Bypass,2025-08-29 18:18:13,Moderate,22.8,Road Closure,Road Closure reported near NH44 Bypass in Kulti.,71
TRF-0004986,Purnia,Western Express Highway,2025-08-29 18:45:13,Low,68.8,None,None,0
TRF-0004987,Kulti,ITPL Main Road,2025-08-29 18:14:13,Low,78.4,Vehicle Breakdown,Vehicle Breakdown reported near ITPL Main Road in Kulti.,2
TRF-0004988,Buxar,MG Road,2025-08-29 18:55:13,Low,59.3,Vehicle Breakdown,Vehicle Breakdown reported near MG Road in Buxar.,60
TRF-0004989,Morbi,Old Airport Road,2025-08-29 19:49:13,Moderate,31.7,Vehicle Breakdown,Vehicle Breakdown reported near Old Airport Road in Morbi.,17
TRF-0004990,Kota,Old Airport Road,2025-08-29 19:23:13,Low,74.6,Construction,Construction reported near Old Airport Road in Kota.,71
TRF-0004991,Thrissur,Western Express Highway,2025-08-29 19:11:13,Low,19.5,Vehicle Breakdown,Vehicle Breakdown reported near Western Express Highway in Thrissur.,76
TRF-0004992,Barasat,Connaught Place,2025-08-29 19:45:13,Heavy,15.6,Accident,Accident reported near Connaught Place in Barasat.,19
TRF-0004993,Phusro,Old Airport Road,2025-08-29 19:10:13,Low,36.0,None,None,0
TRF-0004994,Surendranagar Dudhrej,NH44 Bypass,2025-08-29 18:20:13,Low,63.2,None,None,0
TRF-0004995,Haridwar,MG Road,2025-08-29 19:18:13,Severe,9.7,Accident,Accident reported near MG Road in Haridwar.,35
TRF-0004996,Davanagere,NH44 Bypass,2025-08-29 18:09:13,Low,55.0,None,None,0
TRF-0004997,Katni,MG Road,2025-08-29 18:07:13,Moderate,68.8,None,None,0
TRF-0004998,South Dumdum,Old Airport Road,2025-08-29 19:11:13,Heavy,24.5,Accident,Accident reported near Old Airport Road in South Dumdum.,34
TRF-0004999,Rewa,Marine Drive,2025-08-29 19:49:13,Low,63.1,None,None,0
TRF-0005000,Pune,NH44 Bypass,2025-08-29 18:06:13,Low,44.8,Accident,Accident reported near NH44 Bypass in Pune.,10
TRF-0005001,Hajipur,Hyderabad-Mumbai Highway,2025-08-29 18:21:13,Severe,5.9,None,None,0
TRF-0005002,Chinsurah,Old Airport Road,2025-08-29 19:11:13,Low,39.0,None,None,0
TRF-0005003,Yamunanagar,NH44 Bypass,2025-08-29 19:00:13,Moderate,77.4,Construction,Construction reported near NH44 Bypass in Yamunanagar.,36
TRF-0005004,Dehradun,ITPL Main Road,2025-08-29 19:09:13,Low,17.6,None,None,0
TRF-0005005,Imphal,Outer Ring Road,2025-08-29 19:09:13,Moderate,36.6,None,None,0
TRF-0005006,Delhi,Connaught Place,2025-08-29 19:24:13,Heavy,22.9,None,None,0
TRF-0005007,Srinagar,Western Express Highway,2025-08-29 18:43:13,Low,63.8,None,None,0
TRF-0005008,Morena,Hyderabad-Mumbai Highway,2025-08-29 18:05:13,Heavy,20.7,Accident,Accident reported near Hyderabad-Mumbai Highway in Morena.,48
TRF-0005009,Tadipatri,MG Road,2025-08-29 18:22:13,Heavy,23.5,Road Closure,Road Closure reported near MG Road in Tadipatri.,30
TRF-0005010,Madanapalle,Old Airport Road,2025-08-29 19:15:13,Low,14.1,Accident,Accident reported near Old Airport Road in Madanapalle.,75
TRF-0005011,Thrissur,Connaught Place,2025-08-29 19:20:13,Moderate,79.6,None,None,0
TRF-0005012,Rourkela,Hyderabad-Mumbai Highway,2025-08-29 19:51:13,Severe,8.2,None,None,0
TRF-0005013,Bhatpara,Western Express Highway,2025-08-29 19:37:13,Moderate,9.9,Accident,Accident reported near Western Express Highway in Bhatpara.,79
TRF-0005014,Coimbatore,ITPL Main Road,2025-08-29 19:01:13,Moderate,25.5,None,None,0
TRF-0005015,Machilipatnam,MG Road,2025-08-29 18:59:13,Low,44.5,None,None,0
TRF-0005016,Dhule,ITPL Main Road,2025-08-29 18:11:13,Moderate,71.5,None,None,0
TRF-0005017,Ozhukarai,NH44 Bypass,2025-08-29 18:41:13,Moderate,13.5,Accident,Accident reported near NH44 Bypass in Ozhukarai.,85
TRF-0005018,Asansol,MG Road,2025-08-29 19:29:13,Low,14.1,None,None,0
TRF-0005019,Hindupur,Connaught Place,2025-08-29 18:48:13,Heavy,23.6,None,None,0
TRF-0005020,Gudivada,MG Road,2025-08-29 18:32:13,Moderate,25.7,None,None,0
TRF-0005021,Kharagpur,Marine Drive,2025-08-29 18:50:13,Low,75.9,None,None,0
TRF-0005022,Pali,Marine Drive,2025-08-29 19:43:13,Low,15.3,None,None,0
TRF-0005023,Nandyal,Marine Drive,2025-08-29 18:38:13,Heavy,24.0,None,None,0
TRF-0005024,Thanjavur,Connaught Place,2025-08-29 19:06:13,Low,47.0,None,None,0
TRF-0005025,Vellore,Connaught Place,2025-08-29 19:46:13,Low,38.0,None,None,0
TRF-0005026,Bhiwandi,Hyderabad-Mumbai Highway,2025-08-29 18:10:13,Low,21.1,None,None,0
TRF-0005027,Udaipur,Marine Drive,2025-08-29 18:31:13,Low,54.5,None,None,0
TRF-0005028,Jaipur,ITPL Main Road,2025-08-29 18:47:13,Moderate,35.4,Accident,Accident reported near ITPL Main Road in Jaipur.,31
TRF-0005029,Ramagundam,MG Road,2025-08-29 19:25:13,Moderate,69.6,Vehicle Breakdown,Vehicle Breakdown reported near MG Road in Ramagundam.,38
TRF-0005030,Nagercoil,Hyderabad-Mumbai Highway,2025-08-29 19:33:13,Low,31.0,None,None,0
TRF-0005031,Bidhannagar,NH44 Bypass,2025-08-29 19:36:13,Moderate,70.1,None,None,0
TRF-0005032,Jamalpur,Marine Drive,2025-08-29 19:24:13,Low,68.8,Accident,Accident reported near Marine Drive in Jamalpur.,93
TRF-0005033,Gangtok,ITPL Main Road,2025-08-29 19:29:13,Severe,14.5,Road Closure,Road Closure reported near ITPL Main Road in Gangtok.,112
TRF-0005034,Ambattur,Outer Ring Road,2025-08-29 18:31:13,Low,47.4,None,None,0
TRF-0005035,Ajmer,Old Airport Road,2025-08-29 18:02:13,Moderate,57.8,None,None,0
TRF-0005036,Karimnagar,Marine Drive,2025-08-29 18:42:13,Low,11.8,None,None,0
TRF-0005037,Bahraich,NH44 Bypass,2025-08-29 18:27:13,Low,30.2,Accident,Accident reported near NH44 Bypass in Bahraich.,0
TRF-0005038,Uluberia,NH44 Bypass,2025-08-29 19:57:13,Low,25.8,Construction,Construction reported near NH44 Bypass in Uluberia.,91
TRF-0005039,Shimoga,Anna Salai,2025-08-29 19:45:13,Heavy,24.6,None,None,0
TRF-0005040,Bihar Sharif,Marine Drive,2025-08-29 19:41:13,Heavy,19.4,None,None,0
TRF-0005041,Sri Ganganagar,Old Airport Road,2025-08-29 18:42:13,Moderate,31.1,Accident,Accident reported near Old Airport Road in Sri Ganganagar.,75
TRF-0005042,Gandhidham,ITPL Main Road,2025-08-29 18:06:13,Low,39.7,Accident,Accident reported near ITPL Main Road in Gandhidham.,13
TRF-0005043,Naihati,Anna Salai,2025-08-29 19:09:13,Severe,12.1,None,None,0
TRF-0005044,Hajipur,Marine Drive,2025-08-29 19:34:13,Low,64.6,Vehicle Breakdown,Vehicle Breakdown reported near Marine Drive in Hajipur.,40
TRF-0005045,Thiruvananthapuram,Western Express Highway,2025-08-29 19:53:13,Moderate,72.3,None,None,0
TRF-0005046,Bhimavaram,MG Road,2025-08-29 18:06:13,Heavy,21.3,Accident,Accident reported near MG Road in Bhimavaram.,110
TRF-0005047,Junagadh,Marine Drive,2025-08-29 19:06:13,Severe,10.0,Accident,Accident reported near Marine Drive in Junagadh.,84
TRF-0005048,Tumkur,Outer Ring Road,2025-08-29 18:15:13,Low,11.3,Accident,Accident reported near Outer Ring Road in Tumkur.,9
TRF-0005049,Mau,Hyderabad-Mumbai Highway,2025-08-29 18:28:13,Low,7.8,None,None,0
TRF-0005050,Jammu,ITPL Main Road,2025-08-29 18:50:13,Heavy,29.0,Construction,Construction reported near ITPL Main Road in Jammu.,7
TRF-0005051,Warangal,Outer Ring Road,2025-08-29 19:10:13,Moderate,12.2,None,None,0
TRF-0005052,Chapra,Marine Drive,2025-08-29 19:28:13,Low,62.3,None,None,0
TRF-0005053,Eluru,Western Express Highway,2025-08-29 19:28:13,Low,43.9,None,None,0
TRF-0005054,Ludhiana,Connaught Place,2025-08-29 19:28:13,Heavy,22.6,None,None,0
TRF-0005055,Chandrapur,MG Road,2025-08-29 19:03:13,Low,54.0,None,None,0
TRF-0005056,Karawal Nagar,Old Airport Road,2025-08-29 18:16:13,Heavy,26.5,None,None,0
TRF-0005057,Bhavnagar,NH44 Bypass,2025-08-29 18:57:13,Low,25.3,None,None,0
TRF-0005058,Proddatur,MG Road,2025-08-29 18:17:13,Heavy,21.0,None,None,0
TRF-0005059,Mahbubnagar,Old Airport Road,2025-08-29 18:59:13,Low,74.0,None,None,0
TRF-0005060,Kanpur,ITPL Main Road,2025-08-29 18:05:13,Moderate,66.2,None,None,0
TRF-0005061,Vijayawada,ITPL Main Road,2025-08-29 19:12:13,Low,41.2,Construction,Construction reported near ITPL Main Road in Vijayawada.,16
TRF-0005062,Muzaffarpur,ITPL Main Road,2025-08-29 19:57:13,Low,54.8,Construction,Construction reported near ITPL Main Road in Muzaffarpur.,103
TRF-0005063,Bongaigaon,Anna Salai,2025-08-29 18:30:13,Moderate,8.1,None,None,0
TRF-0005064,Sultan Pur Majra,NH44 Bypass,2025-08-29 19:04:13,Heavy,22.5,Road Closure,Road Closure reported near NH44 Bypass in Sultan Pur Majra.,24
TRF-0005065,Buxar,Anna Salai,2025-08-29 19:23:13,Moderate,16.9,None,None,0
TRF-0005066,Hospet,Outer Ring Road,2025-08-29 18:19:13,Heavy,17.4,None,None,0
TRF-0005067,Gangtok,Old Airport Road,2025-08-29 18:44:13,Low,13.6,Road Closure,Road Closure reported near Old Airport Road in Gangtok.,60
TRF-0005068,Satara,Connaught Place,2025-08-29 19:52:13,Heavy,29.8,None,None,0
TRF-0005069,Erode,Old Airport Road,2025-08-29 17:59:13,Moderate,35.8,None,None,0
TRF-0005070,Etawah,Anna Salai,2025-08-29 19:33:13,Low,48.7,None,None,0
TRF-0005071,Imphal,ITPL Main Road,2025-08-29 19:40:13,Low,65.1,Construction,Construction reported near ITPL Main Road in Imphal.,64
TRF-0005072,Mysore,Marine Drive,2025-08-29 18:46:13,Heavy,21.0,Road Closure,Road Closure reported near Marine Drive in Mysore.,7
TRF-0005073,Aurangabad,NH44 Bypass,2025-08-29 18:53:13,Heavy,21.5,None,None,0
TRF-0005074,Sagar,Hyderabad-Mumbai Highway,2025-08-29 19:18:13,Low,38.4,None,None,0
TRF-0005075,Kota,Hyderabad-Mumbai Highway,2025-08-29 19:36:13,Low,6.4,None,None,0
TRF-0005076,Hindupur,Marine Drive,2025-08-29 19:17:13,Moderate,17.5,None,None,0
TRF-0005077,Yamunanagar,Western Express Highway,2025-08-29 18:00:13,Severe,14.8,Accident,Accident reported near Western Express Highway in Yamunanagar.,11
TRF-0005078,Bilaspur,ITPL Main Road,2025-08-29 19:54:13,Moderate,70.8,Construction,Construction reported near ITPL Main Road in Bilaspur.,74
TRF-0005079,Guwahati,Old Airport Road,2025-08-29 19:53:13,Heavy,22.1,None,None,0
TRF-0005080,Agra,NH44 Bypass,2025-08-29 19:55:13,Severe,10.9,None,None,0
TRF-0005081,Firozabad,Outer Ring Road,2025-08-29 19:57:13,Moderate,18.8,None,None,0
TRF-0005082,Bahraich,Old Airport Road,2025-08-29 19:44:13,Low,34.7,Construction,Construction reported near Old Airport Road in Bahraich.,50
TRF-0005083,Silchar,Hyderabad-Mumbai Highway,2025-08-29 18:49:13,Low,77.4,Accident,Accident reported near Hyderabad-Mumbai Highway in Silchar.,0
TRF-0005084,Nangloi Jat,Outer Ring Road,2025-08-29 18:31:13,Heavy,29.7,Road Closure,Road Closure reported near Outer Ring Road in Nangloi Jat.,76
TRF-0005085,Hubli–Dharwad,MG Road,2025-08-29 18:48:13,Heavy,20.8,Accident,Accident reported near MG Road in Hubli–Dharwad.,106
TRF-0005086,Jalgaon,NH44 Bypass,2025-08-29 17:59:13,Low,37.2,Accident,Accident reported near NH44 Bypass in Jalgaon.,49
TRF-0005087,Mysore,Old Airport Road,2025-08-29 19:15:13,Low,65.7,None,None,0
TRF-0005088,Raichur,Anna Salai,2025-08-29 19:08:13,Heavy,28.8,Accident,Accident reported near Anna Salai in Raichur.,101
TRF-0005089,Sultan Pur Majra,Western Express Highway,2025-08-29 19:34:13,Low,8.2,None,None,0
TRF-0005090,Raiganj,Hyderabad-Mumbai Highway,2025-08-29 18:48:13,Low,44.5,None,None,0
TRF-0005091,Kumbakonam,Hyderabad-Mumbai Highway,2025-08-29 19:16:13,Moderate,56.7,None,None,0
TRF-0005092,Ambattur,ITPL Main Road,2025-08-29 19:38:13,Moderate,75.1,None,None,0
TRF-0005093,Aizawl,Anna Salai,2025-08-29 18:40:13,Heavy,21.9,Accident,Accident reported near Anna Salai in Aizawl.,57
TRF-0005094,Unnao,Marine Drive,2025-08-29 19:27:13,Low,13.3,None,None,0
TRF-0005095,Hubli–Dharwad,Connaught Place,2025-08-29 18:56:13,Heavy,15.8,None,None,0
TRF-0005096,Nashik,Marine Drive,2025-08-29 18:30:13,Moderate,43.9,Accident,Accident reported near Marine Drive in Nashik.,58
TRF-0005097,Amaravati,ITPL Main Road,2025-08-29 18:45:13,Moderate,33.9,None,None,0
TRF-0005098,Morena,Hyderabad-Mumbai Highway,2025-08-29 19:39:13,Low,35.0,Accident,Accident reported near Hyderabad-Mumbai Highway in Morena.,57
